ferronnière,NEUTRE
ferrure,NEUTRE
affermer,NEUTRE
affermir,POS
enfermement,NEG
enfermer,NEG
fermage,NEUTRE
fermail,NEUTRE
ferme,NEUTRE
fermement,NEUTRE
fermer,NEUTRE
fermeté,NEUTRE
fermette,NEUTRE
fermeture,NEUTRE
fermier,NEUTRE
fermoir,NEUTRE
raffermir,POS
raffermissement,POS
refermer,NEUTRE
renfermement,NEG
renfermer,NEG
fesse,NEG
fesser,NEG
fessier,NEG
fessu,NEG
affouage,NEUTRE
enfeu,NEUTRE
feu,NEUTRE
défeuiller,NEUTRE
défoliant,NEUTRE
défolier,NEUTRE
effeuillage,NEUTRE
effeuillaison,NEUTRE
effeuillement,NEUTRE
effeuiller,NEUTRE
effeuilleur,NEUTRE
exfoliant,NEUTRE
feuillage,NEUTRE
feuillaison,NEUTRE
feuille,NEUTRE
feuillée,NEUTRE
feuillet,NEUTRE
feuilleter,NEUTRE
feuilleton,NEUTRE
feuilletoniste,NEUTRE
feuillu,NEUTRE
feuillure,NEUTRE
folio,NEUTRE
défeutrage,NEUTRE
défeutrer,NEUTRE
feutrage,NEUTRE
feutre,NEUTRE
feutrer,NEUTRE
feutrine,NEUTRE
infeutrable,NEUTRE
défibrage,POS
défibrer,POS
défibreur,POS
défibrillateur,POS
défibrillation,POS
fibre,POS
fibreux,POS
fidèle,POS
fidèlement,POS
fidélisation,POS
fidéliser,POS
fidélité,POS
infidèle,NEG
infidèlement,NEG
infidélité,NEG
confiance,POS
confier,POS
défi,POS
défiance,NEG
défier,NEG
fiabiliser,POS
fiabilité,POS
fiable,POS
fiançailles,POS
fiancé,POS
fiancer,POS
fier,POS
fièrement,POS
fierté,POS
méfiance,NEG
méfier,NEG
féroce,NEG
férocement,NEG
férocité,NEG
configuration,NEUTRE
défiguration,NEG
défigurer,NEG
figurant,NEUTRE
figuratif,NEUTRE
figuration,NEUTRE
figure,NEUTRE
figuré,NEUTRE
figurément,NEUTRE
figurer,NEUTRE
figurine,NEUTRE
film,NEUTRE
filmer,NEUTRE
filmique,NEUTRE
défiscalisation,NEG
défiscaliser,NEG
fisc,NEUTRE
fiscal,NEUTRE
fiscalement,NEUTRE
fiscalisation,NEUTRE
fiscaliser,NEUTRE
fiscalité,NEUTRE
flair,NEUTRE
flairer,NEUTRE
flaireur,NEUTRE
efflanqué,NEG
flanc,NEG
flancher,NEG
flanquer,NEG
flatter,NEG
flatterie,NEG
flatteur,NEG
flemmard,NEG
flemmarder,NEG
flemmardise,NEG
flemme,NEG
flot,POS
flottabilité,POS
flottable,POS
flottaison,POS
flottant,POS
flotte,POS
flotter,POS
flotteur,POS
flottille,POS
flûte,NEUTRE
flûter,NEUTRE
flûtiste,NEUTRE
foire,NEUTRE
foie,NEUTRE
fois,POS
foison,POS
foisonnant,POS
foisonnement,POS
foisonner,POS
parfois,POS
batifolage,POS
batifoler,POS
batifoleur,POS
fontaine,NEUTRE
fontainier,NEUTRE
forge,NEUTRE
forgeable,NEUTRE
forgeage,NEUTRE
forger,NEUTRE
forgeron,NEUTRE
forgeur,NEUTRE
fosse,NEUTRE
fossé,NEUTRE
fossette,NEUTRE
fossoyer,NEUTRE
fossoyeur,NEUTRE
fouailler,NEG
fouet,NEG
fouettard,NEG
fouettement,NEG
fouetter,NEG
foudre,POS
foudroiement,POS
foudroyer,POS
fulgurance,POS
fulgurant,POS
fulguration,POS
fulgurer,POS
fougue,POS
fougueusement,POS
fougueux,POS
défoulement,NEUTRE
défouler,NEUTRE
foulage,NEUTRE
foulard,NEUTRE
foule,NEUTRE
fouler,NEUTRE
fouloir,NEUTRE
refoulé,NEUTRE
refoulement,NEUTRE
refouler,NEUTRE
refouloir,NEUTRE
bifurcation,POS
bifurquer,POS
enfourchement,POS
enfourcher,POS
enfourchure,POS
fourche,POS
fourcher,POS
fourchette,POS
fourchon,POS
fourchu,POS
fourgon,NEUTRE
fourgonnette,NEUTRE
fourguer,NEUTRE
contrefoutre,NEG
foutre,NEG
affranchir,NEUTRE
défranchi,NEUTRE
franchir,NEUTRE
franchise,NEUTRE
franc,POS
franchement,POS
franchiser,POS
franchiseur,POS
franchissable,POS
franchissement,POS
francisant,POS
francisation,POS
franciser,POS
francisque,POS
francité,POS
frappe,NEG
frappement,NEG
frapper,NEG
frappeur,NEG
effréné,NEUTRE
enfreindre,NEUTRE
frein,NEUTRE
freinage,NEUTRE
freiner,NEUTRE
refréner,NEUTRE
affréter,NEUTRE
fret,NEUTRE
fréter,NEUTRE
fréteur,NEUTRE
défrichage,POS
défriche,POS
défrichement,POS
défricher,POS
défricheur,POS
friche,NEUTRE
friabilité,NEG
friable,NEG
friand,NEG
friandise,NEG
frire,NEG
frite,NEG
friterie,NEG
friteuse,NEG
friton,NEG
frittage,NEG
fritte,NEG
fritter,NEG
friture,NEG
défroncer,NEUTRE
fronce,NEUTRE
froncement,NEUTRE
froncer,NEUTRE
froncis,NEUTRE
frottage,NEUTRE
frottant,NEUTRE
frottement,NEUTRE
frotter,NEUTRE
frotteur,NEUTRE
frottis,NEUTRE
frottoir,NEUTRE
funiculaire,NEUTRE
affûter,POS
enfûtage,POS
enfutailler,POS
enfûter,POS
fustet,POS
fustigation,POS
fustiger,POS
fût,POS
futaille,POS
futal,POS
futé,POS
gâchage,NEG
gâche,NEG
gâcher,NEG
gâcherie,NEG
gâcheux,NEG
gâchis,NEG
gaffe,NEG
gaffer,NEG
gaffeur,NEG
dégaine,NEUTRE
dégainer,NEUTRE
engainer,NEUTRE
gainage,NEUTRE
gaine,NEUTRE
gainer,NEUTRE
gainerie,NEUTRE
gainier,NEUTRE
galop,NEUTRE
galopade,NEUTRE
galoper,NEUTRE
galopeur,NEUTRE
galopin,NEUTRE
gamin,NEUTRE
gaminer,NEUTRE
gaminerie,NEUTRE
gangster,NEG
gangstérisme,NEG
gangrène,NEG
gangrener,NEG
gangreneux,NEG
ganse,NEUTRE
ganser,NEUTRE
gansette,NEUTRE
déganter,NEUTRE
gant,NEUTRE
gantelet,NEUTRE
ganter,NEUTRE
ganterie,NEUTRE
gantier,NEUTRE
garant,NEUTRE
garantie,NEUTRE
garantir,NEUTRE
garce,NEUTRE
garçon,NEUTRE
garçonnet,NEUTRE
garçonnier,NEUTRE
garçonnière,NEUTRE
égarement,NEG
égarer,NEG
garage,NEUTRE
garagiste,NEUTRE
gare,NEUTRE
garer,NEUTRE
dégarnir,NEG
dégarnissage,NEG
garni,POS
garnir,POS
garnison,NEUTRE
garnissage,POS
garniture,POS
regarnir,POS
gâteau,POS
gâter,POS
gâterie,POS
gâteux,POS
gâtifier,POS
gâtisme,POS
gaufrage,NEUTRE
gaufre,NEUTRE
gaufrer,NEUTRE
gaufrette,NEUTRE
gaufreur,NEUTRE
gaufrier,NEUTRE
gaufroir,NEUTRE
gaufrure,NEUTRE
gaulage,NEUTRE
gaule,NEUTRE
gauler,NEUTRE
gaulis,NEUTRE
gausser,NEUTRE
gavage,NEG
gaver,NEG
gaveur,NEG
engendrement,NEUTRE
engendrer,NEUTRE
gendre,NEUTRE
génialement,POS
génialité,POS
génie,POS
ingénier,POS
ingénierie,POS
ingénieriste,POS
ingénieusement,POS
ingénieux,POS
ingéniosité,POS
agenouillement,NEUTRE
agenouiller,NEUTRE
agenouilloir,NEUTRE
genou,NEUTRE
genouillère,NEUTRE
gentil,POS
gentilité,POS
gentillesse,POS
gentiment,POS
engerbage,NEUTRE
engerber,NEUTRE
gerbage,NEUTRE
gerbe,NEUTRE
gerber,NEUTRE
gerbeur,NEUTRE
gerbier,NEUTRE
gerce,NEG
gercement,NEG
gercer,NEG
gerçure,NEG
dégermer,NEUTRE
germe,NEUTRE
germer,NEUTRE
germicide,NEUTRE
germoir,NEUTRE
gestation,NEUTRE
geste,NEUTRE
gesticulation,NEUTRE
gesticuler,NEUTRE
gestualité,NEUTRE
gestuel,NEUTRE
gestuelle,NEUTRE
giclée,NEUTRE
giclement,NEUTRE
gicler,NEUTRE
gicleur,NEUTRE
gifle,NEG
gifler,NEG
gigot,NEUTRE
gigotement,NEUTRE
gigoter,NEUTRE
gigoteuse,NEUTRE
glanage,NEG
glane,NEG
glaner,NEG
glaneur,NEG
antiglisse,POS
glissade,NEG
glissage,NEG
glissance,NEG
glisse,NEG
glissement,NEG
glisser,NEG
glisseur,NEG
glissière,NEG
glissoir,NEG
glissoire,NEG
diglossie,NEUTRE
glose,NEUTRE
gloser,NEUTRE
glossaire,NEUTRE
glossette,NEUTRE
glossite,NEUTRE
glossolalie,NEUTRE
isoglosse,NEUTRE
gloussement,NEG
glousser,NEG
engloutir,NEG
engloutissement,NEG
glouton,NEG
gloutonnement,NEG
gloutonnerie,NEG
dégommage,NEUTRE
dégommer,NEUTRE
gommage,NEUTRE
gomme,NEUTRE
gommé,NEUTRE
gommer,NEUTRE
gommette,NEUTRE
gommeur,NEUTRE
gommeux,NEUTRE
gommier,NEUTRE
gond,NEUTRE
dégorgement,NEUTRE
dégorgeoir,NEUTRE
dégorger,NEUTRE
dégurgiter,NEUTRE
désengorger,POS
égorgement,NEG
égorger,NEG
égorgeur,NEG
engorgement,NEG
engorger,NEG
gorge,NEUTRE
gorgé,NEUTRE
gorgée,NEUTRE
gorger,NEUTRE
gorgerin,NEUTRE
gorget,NEUTRE
ingurgitation,NEUTRE
ingurgiter,NEUTRE
regorgement,NEUTRE
regorger,NEUTRE
régurgitation,NEUTRE
régurgiter,NEUTRE
rengorger,NEUTRE
engouffrement,NEG
engouffrer,NEG
gouffre,NEUTRE
dégourdi,POS
dégourdir,POS
dégourdissement,POS
engourdir,NEG
engourdissement,NEG
gourde,NEUTRE
gourdin,NEUTRE
dégoutter,NEG
égout,NEUTRE
égoutier,NEUTRE
égouttage,NEUTRE
égouttement,NEUTRE
égoutter,NEUTRE
égouttoir,NEUTRE
égoutture,NEUTRE
goutte,POS
gouttelette,POS
goutter,POS
goutteux,POS
gouttière,POS
agrainer,NEUTRE
égrainage,NEUTRE
égrainer,NEUTRE
grain,NEUTRE
grainage,NEUTRE
graine,NEUTRE
grainer,NEUTRE
graineterie,NEUTRE
grainetier,NEUTRE
grainier,NEUTRE
migraine,NEG
migraineux,NEG
gramme,NEUTRE
kilogramme,NEUTRE
engrangement,NEUTRE
engranger,NEUTRE
grange,NEUTRE
égrappage,NEUTRE
égrapper,NEUTRE
égrappoir,NEUTRE
grappe,NEUTRE
grappillage,NEUTRE
grappiller,NEUTRE
grappilleur,NEUTRE
grappillon,NEUTRE
grappin,NEUTRE
égratigner,POS
égratignure,POS
gratin,POS
gratiné,POS
gratiner,POS
grattage,POS
gratte,POS
grattement,POS
gratter,POS
grattoir,POS
grattouiller,POS
gratture,POS
regrattage,POS
regratter,POS
gratuit,POS
gratuité,POS
gratuitement,POS
dégravoiement,NEUTRE
dégravoyer,NEUTRE
graveleux,NEUTRE
gravelle,NEUTRE
gravelure,NEUTRE
graver,NEUTRE
graveur,NEUTRE
gravier,NEUTRE
gravière,NEUTRE
gravillon,NEUTRE
gravillonnage,NEUTRE
gravillonner,NEUTRE
gravois,NEUTRE
gravure,NEUTRE
greffage,NEUTRE
greffe,NEUTRE
greffé,NEUTRE
greffer,NEUTRE
greffeur,NEUTRE
greffier,NEUTRE
greffoir,NEUTRE
greffon,NEUTRE
isogreffe,NEUTRE
regreffer,NEUTRE
grêle,NEG
grêler,NEG
grêlon,NEG
grelot,NEG
grelottant,NEG
grelottement,NEG
grelotter,NEG
grenier,NEUTRE
grès,NEUTRE
grésage,NEUTRE
gréser,NEUTRE
gréseur,NEUTRE
grésil,NEUTRE
grésillement,NEG
grésiller,NEG
gril,NEUTRE
grillade,NEUTRE
grillage,NEUTRE
grillager,NEUTRE
grille,NEUTRE
grillé,NEUTRE
griller,NEUTRE
grilloir,NEUTRE
grimpant,NEUTRE
grimpée,NEUTRE
grimper,NEUTRE
grimpette,NEUTRE
grimpeur,NEUTRE
grinçant,NEG
grincement,NEG
grincer,NEG
agripper,NEG
dégrippant,POS
dégripper,POS
grippage,NEG
grippal,NEG
grippe,NEG
gripper,NEG
grotesque,NEG
grotte,NEUTRE
dégroupement,NEUTRE
dégrouper,NEUTRE
groupage,NEUTRE
groupe,NEUTRE
groupement,NEUTRE
grouper,NEUTRE
groupie,NEUTRE
groupuscule,NEUTRE
regroupement,NEUTRE
regrouper,NEUTRE
grue,NEUTRE
gruter,NEUTRE
grutier,NEUTRE
égrugeage,NEUTRE
égruger,NEUTRE
grugeoir,NEUTRE
gruger,NEUTRE
grumeau,NEG
grumeler,NEG
grumeleux,NEG
aguerrir,POS
guéguerre,NEUTRE
guerre,NEUTRE
guerrier,NEUTRE
guerroyer,NEUTRE
aguets,NEUTRE
guet,NEUTRE
guette,NEUTRE
guetter,NEUTRE
guetteur,NEUTRE
guidage,POS
guidance,POS
guide,POS
guideau,POS
guider,POS
guidon,NEUTRE
téléguidance,POS
téléguider,POS
déguisement,NEUTRE
déguiser,NEUTRE
guise,NEUTRE
hachage,NEUTRE
hache,NEUTRE
hacher,NEUTRE
hachette,NEUTRE
hacheur,NEUTRE
hachis,NEUTRE
hachoir,NEUTRE
hachure,NEUTRE
hachurer,NEUTRE
déhanchement,NEUTRE
déhancher,NEUTRE
hanche,NEUTRE
hanchement,NEUTRE
hancher,NEUTRE
hangar,NEUTRE
hanter,NEUTRE
hargne,NEG
hargneusement,NEG
hargneux,NEG
harnachement,NEUTRE
harnacher,NEUTRE
harnais,NEUTRE
harpon,NEUTRE
harponnage,NEUTRE
harponner,NEUTRE
harponneur,NEUTRE
hasard,POS
hasarder,POS
hasardeux,POS
hélice,NEUTRE
héliciculteur,NEUTRE
héliciculture,NEUTRE
hélico,NEUTRE
hélicoïdal,NEUTRE
hélicoïde,NEUTRE
hélicoptère,NEUTRE
henni,NEUTRE
hennir,NEUTRE
hennissement,NEUTRE
héroïcité,POS
héroïne,POS
héroïquement,POS
héroïsme,POS
héros,POS
bonheur,POS
heure,NEUTRE
horaire,NEUTRE
horloge,NEUTRE
horloger,NEUTRE
horlogerie,NEUTRE
horoscope,NEUTRE
malheur,NEG
malheureusement,NEG
malheureux,NEG
heurt,NEG
heurter,NEG
heurtoir,NEG
honte,NEG
honteusement,NEG
honteux,NEG
horizon,NEUTRE
horizontal,NEUTRE
horizontalement,NEUTRE
horizontalité,NEUTRE
hormonal,NEUTRE
hormone,NEUTRE
dehors,NEUTRE
hors,NEUTRE
hostellerie,NEG
hostile,NEG
hostilement,NEG
hostilité,NEG
hôte,NEUTRE
hôtel,NEUTRE
hôtelier,NEUTRE
hôtellerie,NEUTRE
déshuilage,POS
déshuiler,POS
déshuileur,POS
huilage,POS
huile,POS
huiler,POS
huilerie,POS
huileux,POS
huilier,POS
humble,POS
humblement,POS
humiliation,POS
humilier,POS
humilité,POS
hurlant,POS
hurlement,POS
hurler,POS
hurleur,POS
hurluberlu,POS
idiot,NEG
idiotement,NEG
idiotie,NEG
idiotisme,NEG
île,NEUTRE
îlien,NEUTRE
îlot,NEUTRE
îlotage,NEUTRE
îlotier,NEUTRE
imbécile,NEG
imbécilement,NEG
imbécillité,NEG
impavide,POS
impavidité,POS
désindexation,NEG
désindexer,NEUTRE
index,NEUTRE
indexage,NEUTRE
indexer,NEUTRE
indexeur,NEUTRE
insectarium,NEUTRE
insecte,NEUTRE
insecticide,NEUTRE
insectivore,NEUTRE
intestin,NEUTRE
intestinal,NEUTRE
intrigue,NEUTRE
intriguer,NEUTRE
inventer,POS
inventeur,POS
inventif,POS
invention,POS
inventivité,POS
réinventer,POS
désenivrer,NEG
enivrement,NEG
enivrer,NEG
ivre,NEG
ivresse,NEG
ivrogne,NEG
ivrognerie,NEG
jacasse,NEG
jacassement,NEG
jacasser,NEG
jacasserie,NEG
jacasseux,NEG
jactance,NEG
jacter,NEG
jalon,NEUTRE
jalonnement,NEUTRE
jalonner,NEUTRE
jalonneur,NEUTRE
jalousement,NEG
jalouser,NEG
jalousie,NEG
jaloux,NEG
enjambement,NEUTRE
enjamber,NEUTRE
gambade,NEUTRE
gambader,NEUTRE
gamberge,NEUTRE
gamberger,NEUTRE
gambette,NEUTRE
gambiller,NEUTRE
jambage,NEUTRE
jambard,NEUTRE
jambart,NEUTRE
jambe,NEUTRE
jambé,NEUTRE
jamber,NEUTRE
jambette,NEUTRE
jambier,NEUTRE
jambière,NEUTRE
jambin,NEUTRE
jambon,NEUTRE
jambonneau,NEUTRE
jardin,NEUTRE
jardinage,NEUTRE
jardiner,NEUTRE
jardinet,NEUTRE
jardinier,NEUTRE
jardinière,NEUTRE
jardiniste,NEUTRE
déjauger,NEUTRE
jauge,NEUTRE
jaugeage,NEUTRE
jauger,NEUTRE
jaugeur,NEUTRE
déjeuner,NEUTRE
jeûne,NEUTRE
jeûner,NEUTRE
joie,POS
joyeusement,POS
joyeuseté,POS
joyeux,POS
joli,POS
joliesse,POS
joliment,POS
jonglage,NEUTRE
jonglé,NEUTRE
jongler,NEUTRE
jonglerie,NEUTRE
jongleur,NEUTRE
abajoue,NEG
bajoue,NEG
joue,NEG
joufflu,NEG
ajour,NEUTRE
ajourner,NEUTRE
aujourd'hui,NEUTRE
jour,NEUTRE
journal,NEUTRE
journalier,NEUTRE
journalisme,NEUTRE
journaliste,NEUTRE
journalistique,NEUTRE
journée,NEUTRE
journellement,NEUTRE
réajourner,NEUTRE
séjour,NEUTRE
séjourner,NEUTRE
ajouter,NEUTRE
joute,NEUTRE
jouter,NEUTRE
jouteur,NEUTRE
rajout,NEUTRE
rajouter,NEUTRE
surajouter,NEUTRE
jovial,POS
jovialement,POS
jovialité,POS
jupe,NEUTRE
jupon,NEUTRE
jus,NEUTRE
juter,NEUTRE
juteux,NEUTRE
klaxon,NEUTRE
klaxonner,NEUTRE
délacer,NEUTRE
enlacement,NEUTRE
enlacer,NEUTRE
enlaçure,NEUTRE
entrelacement,NEUTRE
entrelacer,NEUTRE
entrelas,NEUTRE
laçage,NEUTRE
lacer,NEUTRE
lacet,NEUTRE
laceur,NEUTRE
enlaidir,NEG
enlaidissement,NEG
laid,NEG
laidement,NEG
laideron,NEG
laideur,NEG
délaissement,NEG
délaisser,NEG
laisse,NEUTRE
laisser,NEUTRE
alambic,NEUTRE
alambiquer,NEUTRE
alambiqueur,NEUTRE
lambic,NEUTRE
élan,POS
élancement,POS
élancer,POS
lançage,POS
lance,POS
lancée,POS
lancement,POS
lancer,POS
lancette,POS
lanceur,POS
lancier,POS
lancinant,POS
lanciner,POS
lançon,POS
relance,POS
relancer,POS
élargir,NEUTRE
élargissement,NEUTRE
large,NEUTRE
largement,NEUTRE
largesse,NEUTRE
rélargir,NEUTRE
largable,NEUTRE
largage,NEUTRE
largue,NEUTRE
larguer,NEUTRE
largueur,NEUTRE
larme,NEG
larmier,NEG
larmoiement,NEG
larmoyant,NEG
larmoyer,NEG
allécher,NEUTRE
léchage,NEUTRE
lèche,NEUTRE
lèchefrite,NEUTRE
lécher,NEUTRE
lécheur,NEUTRE
délirant,NEG
délire,NEG
délirer,NEG
délirium,NEG
délégitimer,NEG
illégitimement,NEG
illégitimité,NEG
légitimation,POS
légitime,POS
légitimement,POS
légitimer,POS
légitimisme,POS
légitimiste,POS
légitimité,POS
allégeance,POS
allégement,POS
alléger,POS
léger,POS
légèrement,POS
légèreté,POS
légume,NEUTRE
légumier,NEUTRE
légumine,NEUTRE
légumineuse,NEUTRE
légumineux,NEUTRE
lent,NEG
lentement,NEG
lenteur,NEG
ralenti,NEG
ralentir,NEG
ralentissement,NEG
ralentisseur,NEG
lessivable,POS
lessivage,POS
lessive,POS
lessiver,POS
lessiveuse,POS
lèvre,NEUTRE
allocataire,NEUTRE
allocation,NEUTRE
allouer,NEUTRE
banlieue,NEG
banlieusard,NEG
colocataire,NEUTRE
colocation,NEUTRE
délocalisation,NEUTRE
délocaliser,NEUTRE
dislocation,NEG
disloquer,NEG
lieu,NEUTRE
lieutenant,NEUTRE
local,NEUTRE
localement,NEUTRE
localier,NEUTRE
localisation,NEUTRE
localiser,NEUTRE
localité,NEUTRE
locataire,NEUTRE
locatif,NEUTRE
location,NEUTRE
louer,NEUTRE
loueur,NEUTRE
relouer,NEUTRE
surlouer,NEUTRE
alignement,NEUTRE
aligner,NEUTRE
alinéa,NEUTRE
désalignement,NEG
désaligner,NEG
lignage,NEUTRE
ligne,NEUTRE
lignée,POS
ligner,NEUTRE
ligneul,NEUTRE
lignomètre,NEUTRE
linéaire,NEUTRE
linéairement,NEUTRE
linéament,NEUTRE
linéarité,NEUTRE
liner,NEUTRE
réalignement,NEUTRE
réaligner,NEUTRE
soulignage,NEUTRE
soulignement,NEUTRE
souligner,NEUTRE
surligner,NEUTRE
surligneur,NEUTRE
limage,NEUTRE
limaille,NEUTRE
lime,NEUTRE
limer,NEUTRE
limeur,NEUTRE
linge,NEUTRE
lingère,NEUTRE
lingerie,NEUTRE
lingette,NEUTRE
lissage,NEUTRE
lisse,NEUTRE
lissé,NEUTRE
lisser,NEUTRE
lisseur,NEUTRE
lissoir,NEUTRE
listage,NEUTRE
liste,NEUTRE
lister,NEUTRE
alitement,NEG
aliter,NEG
délitage,NEG
délitement,NEG
déliter,NEG
délitescent,NEG
lit,NEUTRE
litée,NEUTRE
literie,NEUTRE
litière,NEUTRE
litre,NEUTRE
litron,NEUTRE
délivrance,POS
délivre,POS
délivrer,POS
délivreur,POS
livrable,POS
livraison,POS
livrée,POS
livrer,POS
livreur,POS
libraire,NEUTRE
librairie,NEUTRE
librettiste,NEUTRE
livre,NEUTRE
livresque,NEUTRE
livret,NEUTRE
déloger,NEG
loge,NEUTRE
logement,NEUTRE
logette,NEUTRE
logeur,NEUTRE
loggia,NEUTRE
logis,NEUTRE
éloignement,NEG
éloigner,NEG
loin,NEG
lointain,NEG
allonge,NEUTRE
allongement,NEUTRE
allonger,NEUTRE
élongation,NEUTRE
élonger,NEUTRE
long,NEUTRE
longer,NEUTRE
longévité,NEUTRE
longitude,NEUTRE
longitudinal,NEUTRE
longitudinalement,NEUTRE
longuement,NEUTRE
longuet,NEUTRE
longueur,NEUTRE
prolongateur,NEUTRE
prolongation,NEUTRE
prolongement,NEUTRE
prolonger,NEUTRE
rallonge,NEUTRE
rallongement,NEUTRE
rallonger,NEUTRE
lot,NEUTRE
loterie,NEUTRE
loti,NEUTRE
lotir,NEUTRE
loto,NEUTRE
alourdir,NEG
alourdissement,NEG
balourd,NEG
balourdise,NEG
lourd,NEG
lourde,NEG
lourdement,NEG
lourder,NEG
lourdeur,NEG
lourdingue,NEG
lueur,POS
luire,POS
luisance,POS
luisant,POS
reluire,POS
reluisant,POS
lutte,NEG
lutter,NEG
lutteur,NEG
mâche,NEUTRE
mâchement,NEUTRE
mâcher,NEUTRE
mâcheur,NEUTRE
mâchicoulis,NEUTRE
mâchoire,NEUTRE
mâchonnement,NEUTRE
mâchonner,NEUTRE
mâchouiller,NEUTRE
mâchure,NEUTRE
mâchurer,NEUTRE
remâcher,NEUTRE
machinal,POS
machinalement,POS
machination,POS
machine,POS
machiner,POS
machinerie,POS
machinisme,POS
machiniste,POS
maçon,NEUTRE
maçonnage,NEUTRE
maçonner,NEUTRE
maçonnerie,NEUTRE
maçonnique,NEUTRE
démaillage,NEUTRE
démailler,NEUTRE
démailloter,NEUTRE
emmaillotement,NEUTRE
emmailloter,NEUTRE
indémaillable,NEUTRE
maillage,NEUTRE
maille,NEUTRE
mailler,NEUTRE
maillon,NEUTRE
maillot,NEUTRE
maillure,NEUTRE
remaillage,NEUTRE
remailler,NEUTRE
maison,NEUTRE
maisonnée,NEUTRE
maisonnette,NEUTRE
contremaître,POS
maître,POS
maîtresse,POS
maîtrisable,POS
maîtrise,POS
maîtriser,POS
démancher,NEUTRE
emmanchure,NEUTRE
manche,NEUTRE
mancheron,NEUTRE
manchette,NEUTRE
manchon,NEUTRE
manchot,NEUTRE
mannequin,NEUTRE
mannequinat,NEUTRE
contremarche,NEUTRE
démarchage,NEUTRE
démarche,NEUTRE
démarcher,NEUTRE
démarcheur,NEUTRE
emmarchement,NEUTRE
marchand,NEUTRE
marchandage,NEUTRE
marchander,NEUTRE
marchandeur,NEUTRE
marchandisage,NEUTRE
marchandise,NEUTRE
marche,NEUTRE
marché,NEUTRE
marchéage,NEUTRE
marcher,NEUTRE
marcheur,NEUTRE
remarcher,NEUTRE
émargement,NEG
émarger,NEG
marge,NEG
margelle,NEG
marger,NEG
margeur,NEG
marginal,NEG
marginalement,NEG
marginalisation,NEG
marginaliser,NEG
marginalité,NEG
marginer,NEG
contremarque,NEUTRE
contremarquer,NEUTRE
démarcatif,NEUTRE
démarcation,NEUTRE
démarquage,NEUTRE
démarque,NEUTRE
démarquer,NEUTRE
démarqueur,NEUTRE
marcassin,NEUTRE
marquage,NEUTRE
marque,NEUTRE
marquer,NEUTRE
marqueter,NEUTRE
marqueterie,NEUTRE
marqueteur,NEUTRE
marqueur,NEUTRE
marquoir,NEUTRE
marron,POS
marronnier,POS
masculin,NEUTRE
masculinisation,NEUTRE
masculiniser,NEUTRE
masculinité,NEUTRE
démaquillage,NEUTRE
démaquillant,NEUTRE
démaquiller,NEUTRE
démasquer,NEUTRE
maquignon,NEUTRE
maquignonnage,NEUTRE
maquignonner,NEUTRE
maquillage,NEUTRE
maquiller,NEUTRE
maquilleur,NEUTRE
masquage,NEUTRE
masque,NEUTRE
masquer,NEUTRE
démâtage,NEG
démâter,NEG
mât,NEUTRE
mâter,NEUTRE
mâtereau,NEUTRE
mâture,NEUTRE
matage,NEUTRE
mater,NEUTRE
matifiant,NEUTRE
matir,NEUTRE
matité,NEUTRE
matoir,NEUTRE
matelas,NEUTRE
matelassage,NEUTRE
matelasser,NEUTRE
matelassier,NEUTRE
dématérialisation,POS
dématérialiser,POS
matérialisation,POS
matérialiser,POS
matérialisme,POS
matérialiste,POS
matérialité,POS
matériau,POS
matériel,POS
matériellement,POS
matière,POS
médaille,NEUTRE
médailler,NEUTRE
médailleur,NEUTRE
médaillier,NEUTRE
médaillon,NEUTRE
mélancolie,NEG
mélancolique,NEG
mélancoliquement,NEG
démêlage,POS
démêlant,POS
démêlé,POS
démêlement,POS
démêler,POS
démêloir,POS
démêlure,POS
emmêlement,NEG
emmêler,NEG
entremêlement,NEG
entremêler,NEG
mélange,NEUTRE
mélanger,NEUTRE
mélangeur,NEUTRE
mélasse,NEUTRE
mêlée,NEUTRE
mêler,NEUTRE
aménageable,NEUTRE
aménagement,NEUTRE
aménager,NEUTRE
aménageur,NEUTRE
déménagement,NEUTRE
déménager,NEUTRE
déménageur,NEUTRE
emménagement,NEUTRE
emménager,NEUTRE
ménage,NEUTRE
ménagement,NEUTRE
ménager,NEUTRE
ménagère,NEUTRE
ménagerie,NEUTRE
réaménagement,NEUTRE
réaménager,NEUTRE
amène,POS
amener,POS
démener,POS
emmener,POS
menace,POS
menacer,POS
mener,POS
meneur,POS
promenade,POS
promener,POS
promeneur,POS
promenoir,POS
ramener,POS
surmenage,NEG
surmener,NEG
menton,NEUTRE
mentonnière,NEUTRE
émergement,NEUTRE
émergence,NEUTRE
émerger,NEUTRE
immerger,NEUTRE
immersif,NEUTRE
immersion,NEUTRE
submerger,NEUTRE
submersible,NEUTRE
submersion,NEUTRE
merci,POS
remerciement,POS
remercier,POS
émerveillement,POS
émerveiller,POS
merveille,POS
merveilleusement,POS
merveilleux,POS
message,NEUTRE
messager,NEUTRE
messagerie,NEUTRE
métier,NEUTRE
meuglement,NEG
meugler,NEG
ameuter,NEG
émeute,NEG
émeutier,NEG
meute,NEG
mutiner,NEG
mutinerie,NEG
rameuter,NEG
miaulement,NEUTRE
miauler,NEUTRE
émiettement,NEUTRE
émietter,NEUTRE
miche,NEUTRE
mie,NEUTRE
miette,NEUTRE
mioche,NEUTRE
démilitarisation,POS
